filename,label,confidence,keep,gain_r,gain_g,gain_b,exposure,acq_ts,acq_dt,ref_dt,tle_age,lat,lng,h,tle_ref_line1,tle_ref_line2
img_msec_1608848703481_2,bad,0.933728,False,8,8,8,2,1608848703481,2020/12/24 22:25:03,2020/12/19 18:03:53,5.1813739671197254,0.15066105976408173,-70.073915978395618,526739.25,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608848732523_2,bad,0.94980399999999998,False,8,8,8,2,1608848732523,2020/12/24 22:25:33,2020/12/19 18:03:53,5.181710101380304,-1.6643582988339045,-70.433088306089914,527277.25,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608848762284_2,bad,0.57795300000000005,False,8,8,8,2,1608848762284,2020/12/24 22:26:02,2020/12/19 18:03:53,5.1820545574009884,-3.5239972555671741,-70.801570181622921,527859.6875,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608848794282_2,earth,0.85839600000000005,True,8,8,8,2,1608848794282,2020/12/24 22:26:34,2020/12/19 18:03:53,5.1824249046185287,-5.5230245784479486,-71.198820813940031,528520.1875,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608848823403_2,earth,0.94651200000000002,True,8,8,8,2,1608848823403,2020/12/24 22:27:03,2020/12/19 18:03:53,5.1827619532414246,-7.3419291407449085,-71.561845368326217,529151.125,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
