filename,label,confidence,keep,gain_r,gain_g,gain_b,exposure,acq_ts,acq_dt,ref_dt,tle_age,lat,lng,h,tle_ref_line1,tle_ref_line2
img_msec_1608603723961_2,earth,0.95479400000000003,True,8,8,8,2,1608603723961,2020/12/22 02:22:04,2020/12/19 18:03:53,2.3459628560158308,-15.294217646100497,-131.39609200720045,530901.5,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608603767961_2,earth,0.95532700000000004,True,8,8,8,2,1608603767961,2020/12/22 02:22:48,2020/12/19 18:03:53,2.3464721152777201,-18.03944142825787,-131.97221846369104,532123.0625,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608603820201_2,earth,0.95194299999999998,True,8,8,8,2,1608603820201,2020/12/22 02:23:40,2020/12/19 18:03:53,2.3470767449034611,-21.296893539673061,-132.67251775929245,533631.6875,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608603868361_2,earth,0.88060799999999995,True,8,8,8,2,1608603868361,2020/12/22 02:24:28,2020/12/19 18:03:53,2.3476341523200972,-24.297916443983876,-133.33728641083144,535069.25,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608603907800_2,earth,0.95793499999999998,True,8,8,8,2,1608603907800,2020/12/22 02:25:08,2020/12/19 18:03:53,2.348090622217569,-26.753891960074967,-133.89815422471619,536272.9375,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
