filename,label,confidence,keep,gain_r,gain_g,gain_b,exposure,acq_ts,acq_dt,ref_dt,tle_age,lat,lng,h,tle_ref_line1,tle_ref_line2
img_msec_1608905822491_2,bad,0.84929500000000002,False,8,8,8,2,1608905822491,2020/12/25 14:17:02,2020/12/19 18:03:53,5.8424736199085601,-5.4564289533798549,51.19120573482963,528822.5,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608905839529_2,bad,0.84929500000000002,False,8,8,8,2,1608905839529,2020/12/25 14:17:20,2020/12/19 18:03:53,5.8426708189799683,-6.5205813906911274,50.979060059209033,529182.5625,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608905856570_2,bad,0.84929500000000002,False,8,8,8,2,1608905856570,2020/12/25 14:17:37,2020/12/19 18:03:53,5.8428680527795223,-7.5847910308366986,50.766289421279382,529552.125,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608905876328_2,earth,0.91410999999999998,True,8,8,8,2,1608905876328,2020/12/25 14:17:56,2020/12/19 18:03:53,5.8430967333333683,-8.8185050487276531,50.518725799717686,529992.0625,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
img_msec_1608905910888_2,earth,0.93915300000000002,True,8,8,8,2,1608905910888,2020/12/25 14:18:31,2020/12/19 18:03:53,5.8434967333305394,-10.976003859410124,50.082966560860044,530790.3125,1 44878U 19092F   20354.75269410  .00001586  00000-0  85930-4 0  9999,2 44878  97.4684 174.9776 0015442  75.5545 284.7400 15.15958686 55604
